,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Region,Age,Churn,ContractType,MonthlyCharges,TotalCharges,PaymentMethod,InternetService,NbContacts,LastContactDays,SatisfactionScore,FeedbackText,AvgDataUsage_GB,NumCalls,TVPackage,TechSupport
134,C0130,Female,0,Yes,Yes,58,North,35.0,No,Month-to-month,34.85,117.21,Electronic check,DSL,1.0,101.0,4.0,Service is okay but could be better Billing is clear and correct each month,27.6,45.0,No,No
135,C0131,Female,0,Yes,No,7,West,74.0,Yes,Month-to-month,94.65,6806.56,Electronic check,Fiber optic,,,,,10.7,35.0,Yes,No
136,C0132,Male,0,Yes,No,41,South,52.0,No,Two year,112.36,3817.51,Bank transfer,Fiber optic,4.0,85.0,1.0,"rPice is a bit high compared to others Thank you. The enw router works well, stable connection Thank you. Support aent was kind and solved my issuue quickly Thank you.",21.8,37.0,Yes,No
137,C0133,Male,0,Yes,,15,West,83.0,Yes,Two year,74.96,4203.02,Bank transfer,DSL,1.0,156.0,1.0,"Service is okay but could be better Honestly, internet is slow and unstable almost every evening Sppeed nevr matches what was promised in the conrtact",,,,
138,C0134,Male,0,No,No,53,West,73.0,No,Two year,55.72,1592.05,Credit card,DSL,1.0,108.0,3.0,"Happy with the internet speed and support No issues laetly, satisfied customer",33.2,48.0,Yes,Yes
139,C0135,Male,1,Yes,Yes,23,West,60.0,Yes,Two year,126.12,1671.41,Mailed check,,,,,,6.6,34.0,No,No
140,C0136,Male,0,Yes,Yes,65,North,90.0,No,Month-to-month,107.78,1852.14,Credit card,Fiber optic,,,,,51.2,40.0,Yes,No
141,C0137,Male,0,Yes,No,60,East,89.0,No,Month-to-month,30.9,,Credit card,Fiber optic,5.0,22.0,3.0,"Honestly, helpful chat support, fast resolution The new router works wel, table connection Honestly, good service overall, nothing mjor to complain about",36.3,40.0,No,No
142,C0138,Male,1,Yes,No,10,North,25.0,Yes,Two year,89.44,5085.49,Electronic check,DSL,4.0,140.0,4.0,Installation took longer than expected Interneet is slow and unstable almost every evening,110.9,39.0,No,No
143,C0139,Male,1,No,No,58,West,22.0,Yes,Month-to-month,95.2,3297.76,Bank transfer,,2.0,16.0,,"Honestly, internet is slow and unstable almost every evening",42.0,36.0,No,No
144,C0140,Male,0,No,Yes,47,West,30.0,No,,,,,,3.0,177.0,1.0,Happy with the intrenet speed and support Thank you.,39.5,40.0,Yes,No
145,C0141,Female,0,Yes,No,15,West,24.0,No,Month-to-month,56.55,3974.84,Mailed check,Fiber optic,,,,,,46.0,No,No
146,C0142,Male,1,,No,9,East,38.0,Yes,Month-to-month,84.29,3903.1,Bank transfer,Fiber optic,3.0,147.0,5.0,"Installation took longer than expected Installation took longer than expected Phone ine is fine, internet varies Email support replies after some days",68.9,40.0,No,No
147,C0143,Female,1,Yes,Yes,13,East,54.0,No,Two year,125.94,4204.48,Credit card,,1.0,145.0,3.0,Installation took longer than expected Great service and fair price Thank you.,28.9,38.0,No,No
148,C0144,Female,0,Yes,No,23,East,62.0,Yes,Month-to-month,102.23,594.05,Credit card,Fiber optic,3.0,41.0,1.0,"Speed never maches what was promised in the contract Outages every week, unacceptable service Outages every week, unacceptable service",117.1,44.0,No,Yes
149,C0144,Female,0,Yes,No,23,East,62.0,Yes,Month-to-month,102.23,594.05,Credit card,Fiber optic,3.0,41.0,1.0,"Speed never maches what was promised in the contract Outages every week, unacceptable service Outages every week, unacceptable service",117.1,44.0,No,Yes
150,C0145,Female,0,No,No,33,South,69.0,No,Month-to-month,21.91,730.16,Credit card,Fiber optic,1.0,95.0,5.0,Installation took longer than expected Service is okay but colud be better Billing is clear and orrect each month,,41.0,Yes,Yes
151,C0146,Male,0,Yes,No,9,South,65.0,Yes,One year,83.41,55.47,Credit card,Fiber optic,2.0,109.0,3.0,"Speed never matches what was promised in the contract Thank you. Phone line is fine, internet varies",,50.0,Yes,No
152,C0147,Male,0,No,No,3,East,79.0,Yes,,,,,,1.0,75.0,4.0,I have opened sveeral tickets and nothing was fixed!!,8.7,33.0,No,No
153,C0148,Male,0,No,Yes,25,West,,Yes,,,,,,,144.0,3.0,"Outages every wee, unaccetpable service Honestly, i have opened several tickets and nothing was fixed Average experience so far Thank you.",,32.0,No,Yes
154,C0148,Male,0,No,Yes,25,West,,Yes,,,,,,,144.0,3.0,"Outages every wee, unaccetpable service Honestly, i have opened several tickets and nothing was fixed Average experience so far Thank you.",47.9,32.0,No,Yes
155,C0149,Male,0,Yes,No,71,East,21.0,No,Month-to-month,34.16,2605.43,Credit card,Fiber optic,2.0,88.0,4.0,"Honestly, good value foor the money",40.3,41.0,No,No
156,C0150,Female,0,Yes,Yes,36,West,73.0,No,Month-to-month,23.57,1475.22,Electronic check,Fiber optic,4.0,1.0,3.0,"Phone lien is fine, internet varies It works, not amazing, not terrible Thank you.",10.6,47.0,Yes,Yes
157,C0151,Male,0,No,Yes,20,West,51.0,No,One year,71.33,2780.4,Electronic check,Fiber optic,,104.0,3.0,Everything works fine for our famiy Thank you.,31.4,47.0,No,No
158,C0152,Male,0,No,No,54,East,62.0,No,Two year,22.37,32.65,Bank transfer,Fiber optic,2.0,132.0,4.0,"Got a minor outage last week Support agent was kind nd solved my issue quickly It works, not amazing, not terrrible Thank you.",44.6,34.0,No,Yes
159,C0153,Male,1,No,No,19,South,33.0,Yes,Month-to-month,102.46,86.02,Bank transfer,,1.0,64.0,2.0,Speed never mtaches what was promised in the contract,14.7,48.0,Yes,No
160,C0154,Male,0,No,No,60,East,26.0,No,Two year,88.98,4719.46,Credit card,,0.0,51.0,3.0,Installation took longer than expected Thank you. Great service and fair price Everything works fine for our family,17.1,41.0,Yes,No
161,C0155,Male,0,No,No,37,South,33.0,No,Two year,85.49,,Credit card,Fiber optic,4.0,161.0,,"Helpful chat support, fast resolution Price is a bt high compared to others No issues lately, satisfied customer",86.6,42.0,No,No
162,C0156,Female,1,Yes,No,3,North,48.0,No,,,,,,,,,,7.4,39.0,No,No
163,C0157,Male,0,No,Yes,19,South,30.0,No,Month-to-month,30.3,,Electronic check,Fiber optic,0.0,83.0,3.0,"Installation took longer than expected Good sservice overall, nothhing major to complain about Happy wtih the internet speed and support!!",55.1,40.0,Yes,No
164,C0158,Female,0,Yes,Yes,53,West,22.0,No,Two year,128.82,7389.38,Credit card,,3.0,141.0,2.0,Installaion took longer than expected,120.1,36.0,No,No
165,C0159,Male,0,No,No,46,North,64.0,Yes,One year,83.74,2465.5,Electronic check,DSL,0.0,111.0,4.0,"Terrible experience, wworst provider I used",,47.0,No,Yes
166,C0160,Female,0,No,Yes,56,East,56.0,No,Month-to-month,119.0,2822.22,Electronic check,Fiber optic,1.0,98.0,3.0,"Good service overall, nothing major to complain about Occasional hiccups but nothing tooo bad Occasional hiccups but nothing too bd",17.9,37.0,No,No
167,C0161,Male,1,No,Yes,70,West,35.0,Yes,Month-to-month,123.15,6364.57,Electronic check,,1.0,152.0,3.0,"Very bad supportt, no one answers my calls!!!",59.1,42.0,Yes,No
168,C0162,Male,0,Yes,No,31,East,37.0,Yes,Month-to-month,123.99,5303.05,Credit card,,0.0,165.0,1.0,"Billing errors keep happeninng, I am really tired of this I have opened several tickets and nothing was fixed!!",35.4,45.0,No,No
169,C0163,Female,0,Yes,Yes,53,East,19.0,Yes,Month-to-month,82.88,,Bank transfer,DSL,6.0,13.0,2.0,Occasional hiccups but nothing too bad I have opened sveeral tickets and nothing was fixed!!,45.0,46.0,No,
170,C0164,Female,0,,No,34,East,57.0,No,Month-to-month,110.16,2230.61,Electronic check,,3.0,77.0,5.0,"The new router works well, stbale connection Installation took longer than expecetd!",,,,
171,C0165,Female,0,No,No,31,South,47.0,No,Month-to-month,37.58,2084.16,Electronic check,,2.0,35.0,2.0,Good vaule for the money,5.1,38.0,Yes,No
172,C0166,Male,1,No,No,60,North,27.0,No,Month-to-month,63.12,2086.24,Electronic check,,,,,,11.3,34.0,Yes,Yes
173,C0167,Female,0,No,No,11,West,81.0,No,Month-to-month,31.15,1904.59,Electronic check,DSL,1.0,56.0,3.0,"No issues ately, satisfied customer",52.3,31.0,Yes,Yes
174,C0168,Male,0,No,No,6,South,59.0,No,Month-to-month,48.39,1385.31,Electronic check,Fiber optic,0.0,99.0,2.0,"Phone line is fine, internet varies Helpful chhat support, fast resolution!!!",2.8,48.0,Yes,No
175,C0169,Male,0,Yes,Yes,27,East,70.0,No,Month-to-month,35.48,947.47,Bank transfer,Fiber optic,3.0,179.0,4.0,BILLING IS CLEAR AND CORRECT EACH MONTH!,15.6,46.0,No,No
176,C0170,Female,0,Yes,Yes,7,East,70.0,Yes,Month-to-month,83.65,3284.75,Electronic check,DSL,1.0,74.0,2.0,"Terrible experience, worst provider I used Thank yyou.",,,,
177,C0171,Female,0,Yes,No,49,North,57.0,No,Month-to-month,123.58,4700.86,Credit card,DSL,2.0,3.0,3.0,GOOD VALUE FOR TEH MONEY,29.6,34.0,No,No
178,C0172,Male,0,No,Yes,72,West,33.0,No,One year,103.89,3632.85,Credit card,Fiber optic,2.0,20.0,3.0,"The new router works well, stable connetcion",,32.0,No,
179,C0173,Male,0,No,Yes,60,West,65.0,No,One year,120.51,2567.35,Credit card,DSL,2.0,118.0,2.0,Email support replies after some days Email support replies after some days Got a minor outage last week Gto a minor outage last week Thank yo. Service is okay but could be better,36.8,37.0,Yes,No
180,C0174,Female,0,No,,33,North,78.0,No,Month-to-month,99.95,6125.33,Electronic check,DSL,3.0,128.0,3.0,"The new router works well, stable connection No issues lately, satisfied customer Thank yoou.",,44.0,No,Yes
181,C0175,Female,0,Yes,No,47,West,,No,Month-to-month,32.02,,Electronic check,Fiber optic,4.0,81.0,3.0,Everything works fine for our fammily,42.5,44.0,Yes,No
182,C0176,Female,0,Yes,No,44,East,61.0,No,One year,43.28,2150.16,Electronic check,Fiber optic,,,,,118.7,39.0,Yes,No
183,C0177,Male,0,Yes,Yes,27,South,32.0,No,Two year,97.74,7224.9,Electronic check,,2.0,26.0,1.0,"Honestly, no issues lately, stisfied customer",27.1,33.0,Yes,Yes
184,C0178,Male,1,No,No,22,East,78.0,Yes,One year,97.68,,Electronic check,Fiber optic,,65.0,5.0,"Terrible experience, wost provider I used",31.6,44.0,No,No
185,C0179,Male,0,Yes,No,47,North,24.0,No,Month-to-month,120.15,7166.8,Bank transfer,Fiber optic,,,,,75.2,28.0,Yes,Yes
186,C0180,Male,0,Yes,Yes,48,East,47.0,No,Month-to-month,20.33,439.44,Bank transfer,Fiber optic,1.0,175.0,2.0,Got a minor outage last week Got a minor outtage last week,36.3,36.0,No,Yes
187,C0181,Male,0,Yes,Yes,30,North,53.0,No,One year,39.95,3474.69,Electronic check,DSL,3.0,98.0,3.0,"Good service overall, nothing major to complain about Billing is clear and correct each month Thank you. It works, not amazing, not terrible Thank you.",31.2,33.0,No,No
188,C0182,Male,0,No,No,2,East,,No,One year,89.12,1919.81,Bank transfer,Fiber optic,4.0,139.0,4.0,Sometimes the speed drops at nnight GGreat service and fair price,55.6,36.0,No,No
189,C0183,Female,0,Yes,No,15,East,87.0,Yes,One year,38.08,321.8,Bank transfer,DSL,5.0,119.0,4.0,"Too expensive for poor quality, thinking to caancel Thank you.",31.1,40.0,No,Yes
190,C0184,Male,0,No,No,47,West,46.0,No,Month-to-month,66.09,2374.05,Electronic check,DSL,1.0,70.0,3.0,Got a minor outage last weeek Occasional hiccups but nothing too bad,12.7,46.0,No,No
191,C0185,Male,0,No,Yes,27,East,23.0,No,Month-to-month,72.55,2079.26,Credit card,Fiber optic,3.0,135.0,4.0,"PHONE LINE IS FINE, INTERNET VARIES HONESTLY, PRICE IS A BIT HIGH COMPARED TO OTHERS HONESTLY, SERVICE IS OKAY BUT COULD BE BETTER SOMETIMES HTE SPEED DROPS AT NIGHT",14.2,34.0,Yes,Yes
192,C0186,Male,0,No,No,71,North,68.0,No,Two year,32.43,27.07,Bank transfer,DSL,1.0,114.0,2.0,Installation took longer than xpected,,,,
193,C0187,Female,1,No,No,27,West,,No,Month-to-month,114.93,2864.58,Credit card,,,,,,13.3,33.0,Yes,No
194,C0188,Male,0,Yes,Yes,13,East,90.0,No,Two year,94.61,448.25,Bank transfer,Fiber optic,1.0,30.0,3.0,Great service and fair price Price is a bit high compared to others,28.4,61.0,No,Yes
195,C0189,Male,0,Yes,Yes,55,East,39.0,No,Month-to-month,115.04,377.0,Bank transfer,Fiber optic,1.0,110.0,3.0,"Honesly, billing is clear and correct each month",45.9,40.0,No,No
196,C0190,Female,0,No,Yes,17,North,71.0,Yes,,,,,,2.0,29.0,,"hPone line is fine, internet varies Honestly, average experience so far Very bad support, no one answers my calls Honestly, i have opened several ticekts nd nothing was fiexd",737.4,36.0,Yes,No
197,C0191,Male,0,No,No,59,West,57.0,Yes,One year,126.75,1038.72,Electronic check,,2.0,118.0,5.0,"BILLING ERRORS KEEP HAPPENING, I AM REALLY TIRED OF THIS",11.3,42.0,Yes,No
198,C0192,Male,0,No,No,10,West,24.0,No,Two year,31.19,178.87,Mailed check,Fiber optic,0.0,80.0,2.0,"Hoonestly, occasional hiccups but nothing too bad",34.4,50.0,No,
199,C0193,Male,1,No,No,33,West,57.0,No,Month-to-month,93.64,280.39,Bank transfer,DSL,4.0,66.0,2.0,"Occasional hiccups btu nothing too bad Honestly, everything works fine for our family thank you.",,,,
200,C0194,Male,0,Yes,,37,West,41.0,No,One year,82.48,760.06,Electronic check,Fiber optic,0.0,89.0,4.0,"It works, not amaziing, not terrible Support agent was kidn and solved my issue quickly Thank you.",,35.0,No,No
201,C0195,Male,0,Yes,No,8,South,58.0,No,,,,,,1.0,24.0,5.0,Average experience so far Average experience so far Thank you. Price is a bit high comparred to others Thank you.,59.8,43.0,Yes,No
202,C0196,Female,0,No,No,33,West,68.0,No,Month-to-month,46.63,16.35,Credit card,Fiber optic,5.0,19.0,4.0,"Sometimes the speed drops at night Thank yuo. Phone line is fine, internet varies",8.7,39.0,No,No
203,C0197,Female,0,Yes,,7,South,,Yes,Month-to-month,79.75,3258.68,Electronic check,Fiber optic,2.0,104.0,3.0,"Honestly, outages every week, unacceptable service Speed never matches what was promised in the contract Thank you. Very bad support, no one answers my calls Thank youu.",34.3,42.0,Yes,No
204,C0198,Female,0,Yes,Yes,34,North,60.0,No,Month-to-month,107.52,5138.93,Electronic check,Fiber optic,2.0,101.0,,"Helpful chat support, fast resoluton",19.9,42.0,Yes,Yes
205,C0199,Male,0,No,No,71,East,86.0,No,Month-to-month,29.78,1619.95,Credit card,Fiber optic,2.0,4.0,3.0,"It works, ont amazing, not terrible",49.3,50.0,No,No
206,C0200,Male,0,Yes,Yes,7,East,76.0,No,Two year,121.48,5083.0,Bank transfer,,2.0,124.0,5.0,"Phone line is fine, internet varies Innstallation took longer than expected",53.4,29.0,Yes,Yes
207,C0201,Male,0,Yes,No,41,South,42.0,Yes,Month-to-month,126.74,3036.37,Credit card,Fiber optic,,,,,40.4,31.0,No,No
208,C0202,Female,0,No,Yes,55,North,42.0,No,Month-to-month,49.31,251.64,Electronic check,,6.0,83.0,4.0,Installation took longer htan expected Thank you. Support agent was kind and solved my issue quickly,21.6,32.0,No,No
209,C0203,Male,0,No,,7,North,90.0,No,Month-to-month,71.58,4291.31,Electronic check,Fiber optic,3.0,114.0,3.0,"Good service overall, nothing major to complain abbout!",30.5,37.0,Yes,Yes
210,C0204,Male,0,Yes,No,18,South,41.0,No,Two year,112.08,4074.3,Electronic check,,2.0,43.0,3.0,Price is a bit high compared to others Great service and fair price,,41.0,Yes,No
211,C0205,Female,0,No,No,43,North,79.0,No,Month-to-month,25.11,17.37,Electronic check,,1.0,7.0,,"Great service and fair price Honestly, average experience so far Installation took longer than expected Thank yoou.",,29.0,No,No
212,C0206,Male,0,No,No,40,North,60.0,No,Month-to-month,43.5,2816.21,Bank transfer,,2.0,148.0,5.0,SERVICE IS OKAAY BUT COULD BE BETTER,5.1,50.0,No,No
213,C0207,Female,0,Yes,No,53,South,76.0,No,Month-to-month,118.16,9051.92,Credit card,Fiber optic,2.0,116.0,4.0,"No issues lately, satisfied custoer Great service and fair price",7.6,44.0,Yes,No
214,C0208,Female,0,Yes,Yes,14,West,71.0,No,Month-to-month,67.39,3148.56,Electronic check,Fiber optic,,,,,,53.0,Yes,No
215,C0208,Female,0,Yes,Yes,14,West,71.0,No,Month-to-month,67.39,3148.56,Electronic check,Fiber optic,,,,,,53.0,Yes,No
216,C0209,Female,1,Yes,Yes,21,West,43.0,Yes,Month-to-month,118.56,6551.56,Electronic check,,1.0,108.0,5.0,"TOO EXPENSIVE FR POOR QUALITY, THINKING TO CANCEL",,47.0,No,No
217,C0210,Male,0,No,No,57,South,71.0,No,Month-to-month,103.96,5180.03,Credit card,Fiber optic,6.0,0.0,3.0,"The new router works well, stable connection Thank you. Honestly, installation took longer than expected Everything works fine ffor our family",58.1,40.0,No,
218,C0211,Male,0,Yes,Yes,46,West,78.0,No,Two year,128.33,,Credit card,Fiber optic,3.0,142.0,2.0,"No issues lately, satisfied csutomer",10.5,32.0,Yes,No
219,C0212,Male,0,No,Yes,26,East,61.0,Yes,Month-to-month,69.67,1530.53,Electronic check,Fiber optic,4.0,116.0,4.0,"Very bad support, no oe answers my calls Thank you.!",17.5,41.0,No,Yes
220,C0213,Male,0,No,No,24,South,26.0,No,Two year,102.56,1596.33,Credit card,DSL,1.0,110.0,4.0,"Honestly, price is a bit high compared to others Helpful chat support, fast resolution Great service and fair price",29.7,24.0,Yes,No
221,C0214,Male,0,No,Yes,5,South,59.0,Yes,Month-to-month,88.74,6062.98,Credit card,DSL,4.0,158.0,,Internt is slow and unstable almost every evening!!,35.0,28.0,No,Yes
222,C0215,Male,0,No,No,42,South,46.0,Yes,Month-to-month,109.54,3327.38,Bank transfer,Fiber optic,,11.0,4.0,"Honestly, speed never matches what was promised in the contract thank you.!",56.6,42.0,Yes,No
223,C0216,Male,1,No,No,43,North,75.0,No,Month-to-month,82.23,5360.51,Electronic check,,0.0,18.0,3.0,"It works, not amazin, not terrible",20.1,46.0,No,Yes
224,C0217,Female,0,Yes,No,32,South,80.0,No,Month-to-month,114.39,6258.26,Electronic check,Fiber optic,3.0,31.0,,"PRICE IS A BIT HIGH COMPARED TO OTHERS HONESTLY, HAPPY WITH THE INTERNET SPEED ANND SUPPORT",5.7,33.0,No,No
225,C0218,Male,0,Yes,No,6,East,66.0,No,One year,78.73,1123.91,Bank transfer,Fiber optic,1.0,156.0,4.0,Installation tok longer than expected Happy with the internet speed and support,,34.0,Yes,
226,C0219,Female,0,,Yes,67,East,28.0,No,Two year,21.4,1706.67,Bank transfer,DSL,1.0,6.0,3.0,"EVERYTHING WORKS FINE FOR OUR FAMILY HELPFUL CHAT SUPPORT, FAST RESOLUITON HONESTLY, BILLING IS CLEAR AND CORRRECT EACH MONTH!",25.9,39.0,No,Yes
227,C0220,Male,0,Yes,No,7,West,71.0,Yes,Month-to-month,123.96,5206.85,Credit card,DSL,3.0,75.0,,They overcharged me twice and igonred my emails,,,,
228,C0221,Male,0,Yes,Yes,29,South,47.0,Yes,Month-to-month,123.11,8119.72,Electronic check,DSL,4.0,71.0,3.0,"Outages every week, unacceptable srvice!!",156.8,37.0,Yes,Yes
229,C0222,Male,0,No,Yes,34,East,83.0,No,Month-to-month,54.68,,Credit card,,3.0,52.0,5.0,"Honestly, email support replies after some dys",16.9,35.0,No,Yes
230,C0223,Female,0,No,No,7,East,82.0,No,Two year,113.37,3280.16,Bank transfer,Fiber optic,2.0,88.0,5.0,EVERYTHING WORKS FINE FOR OUR FAMILY,69.0,46.0,Yes,No
231,C0224,Female,1,Yes,Yes,58,West,75.0,No,Month-to-month,91.54,1196.35,Electronic check,DSL,2.0,147.0,4.0,Billing is clear and correct each monnth Service is okay but could be better,2.8,49.0,No,No
232,C0225,Female,0,,No,31,South,74.0,No,Month-to-month,115.36,7810.71,Bank transfer,,3.0,16.0,1.0,"Good service oerall, nothing major to complain about!",10.1,35.0,No,No
233,C0226,Female,0,Yes,No,45,West,54.0,No,Month-to-month,36.09,,Electronic check,DSL,2.0,150.0,2.0,"THE NEW ROUTER WORKS WWELL, STABLE CONNECTION!",,46.0,Yes,Yes
234,C0227,Male,0,No,No,47,West,71.0,No,Month-to-month,110.95,559.97,Electronic check,Fiber optic,0.0,14.0,2.0,"Honestly, happy witth the internet speed and support",55.9,39.0,Yes,No
235,C0228,Female,0,Yes,No,72,East,90.0,No,Two year,125.01,6702.32,Bank transfer,Fiber optic,,73.0,5.0,Support agent was kind and slved my issue quickly Thank you.,63.1,37.0,Yes,No
236,C0229,Male,0,No,Yes,40,East,86.0,No,Two year,126.77,5916.99,Electronic check,,1.0,71.0,4.0,"The new router woorks well, stable connection",54.3,56.0,Yes,Yes
237,C0230,Male,0,Yes,No,30,North,41.0,No,Month-to-month,58.92,2730.07,Electronic check,Fiber optic,4.0,133.0,1.0,Got a minor outage last week Thnak you.,40.3,42.0,No,Yes
238,C0231,Female,0,No,Yes,62,West,80.0,No,One year,85.61,5117.49,Bank transfer,DSL,5.0,84.0,4.0,Great service and fair price Billing is clear and correct each month,85.1,31.0,Yes,No
